"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Costa Rica","CRI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-1.83841864726078","1.6058621631301","3.07198494504028","0.0653072065563123","4.59740128098896","3.57235294300224","2.43410632948735","5.31026977802694","2.54636166314054","4.62258333246399","4.03689842536676","5.50209538452474","5.0955401798974","2.9749627289267","-0.432553714844758","2.84171011352218","6.0931030160458","3.48397007131329","2.16424971327373","-1.92555928913394","-4.87313207408799","-9.7754637018638","0.0993991899681248","5.13709711458641","-1.94627424287367","2.77489416124688","2.05507720548918","0.774565618108142","2.95100788167315","0.883431622169269","-0.374019134038335","6.39115841861386","4.36363191833064","1.87311721591389","1.57538240041562","-1.18217292677716","3.10711352466622","4.57332412896561","1.76190832099373","1.8169169226085","1.65102045718344","1.60794841313519","2.67493986224154","2.82771338557876","2.40819856974714","5.75925094213375","6.7136825055065","3.27798360234807","-2.23263855888118","3.65324623708435","3.05291815906348","3.56935633914284","1.10214730569425","2.36502086820241","2.51140318953809","3.1493243924418","2.34003491400641","1.61806178494115","",
"Caribbean small states","CSS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","2.94666237122938","4.67505667009196","4.21177656383789","3.42651306558743","0.907385341135907","6.52009036105588","-1.95703723033287","-4.52506376130415","-2.49977453816976","-0.0174206336223648","2.80560097645565","4.71394553685084","4.01735739817026","1.21447994579651","-0.197672381931099","0.0637156683019668","-3.52637184647438","-0.165364676551434","-1.03194001324164","0.52918067556196","1.22410896214839","1.65926653933188","3.64502633615874","0.253106141596703","0.503864392037272","1.18109771228121","1.98333523423932","1.75304690223481","1.98702097453388","2.55160529981526","2.29013240789402","2.2727891120702","3.36991106820561","3.1003503325834","1.30955039839786","2.93053705661374","5.01322303759719","3.25055906620442","3.01424606670673","6.09323660913057","2.55155485023109","0.623535939144176","-4.27464151830017","0.556907216737429","0.310428766241159","0.550776001413183","0.0616679285929678","-0.2085953255134","0.49686396736422","-2.28967872380105","-0.815806859740391","0.656206770211838","",
"Cuba","CUB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","6.67934925475326","3.00013469675508","1.70518336738176","-0.555484726207268","8.02201995033414","4.23901159293887","7.6732052752654","5.74202860550852","0.398417084224917","-5.41562469348365","19.0906718711832","8.46429927686219","4.97861145501336","7.38805864986267","0.930002170601085","-0.749853753707313","-3.37698921845183","2.59973431610601","-0.340340502051973","-3.80043342742538","-11.3332455374001","-12.0981623867752","-15.2956831324338","0.260145812179061","1.98868298913473","7.33559121709362","2.31168531454318","-0.285090619076158","5.74829594917594","5.51723820295197","2.83163951779896","1.10800371531165","3.51977226052401","5.57139506130846","11.0908949871407","12.0691869007566","7.35867279632134","4.24794497997631","1.54403904451215","2.39835137746303","2.70314589675964","2.82793408625007","2.51429970385982","0.831466816994265","4.27326022419349","0.422178217262115","1.77179380101539","2.2585896849249","",
"Curacao","CUW","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00794678949265","0.27429325911352","-1.7586835218855","-1.5053394069962","-1.85843908649866","-0.94096220045985","0.466172919160627","0.910343817460756","-1.17689771730784","-1.17626926774395","-0.806884969267244","-0.964264113308545","-1.91243196872605","-2.46219547578986","-1.0358839857313","-2.03087910494627","-2.05324118036592","-1.96660723942433","",
"Cayman Islands","CYM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.94907202376378","-3.49573512734322","-3.13686559636272","-1.47539023145821","-0.801981991734863","-1.77510539144319","3.56190269682865","1.55105635526627","0.123787375555267","-3.23733068565903","-9.69316317193326","-5.03307407492392","-0.938990758021731","-0.624585600588375","-0.3666355490125","1.10917649171402","1.37369291079101","1.70395757303024","1.71766495706936","","",
"Cyprus","CYP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","21.2448723370795","16.3479758009374","7.3783476276099","9.05434960283189","4.61064015202896","0.828826187270451","4.77451145888853","4.71504466562513","7.35775527313226","3.61523662243977","2.52140638968467","5.90727338764465","7.50078564408267","6.4195106289333","5.13996946978786","-1.83474299764737","6.52783508893916","-1.70262758856575","3.73220101424567","6.5193587461518","-0.352486672458369","1.19627811179839","4.81777617914265","3.82958354796075","4.84416854825056","2.83809736435481","2.5410457745685","1.38360344298169","3.630815342632","3.35375282622303","2.98129230416669","2.88407630967997","1.07653061997274","-4.61063340074621","-1.28042962912113","-2.12588676550578","-4.34671215019054","-5.58007036190139","-0.219240256042653","2.5444893465441","4.33253543801553","3.5016365059666","2.74515567885148","",
"Czech Republic","CZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.402506019681","-0.608213636587664","-0.0420531022888326","2.8721435171995","6.2865546325659","4.34418104561345","-0.487479418902055","-0.234237456047254","1.53653239455606","4.55953033078632","3.2961406555476","1.84877261091454","3.63264549159874","4.87464046777542","6.38620721427728","6.56455909275755","4.98820219406669","1.8341450742589","-5.34339779158853","1.97586819137179","1.56762726240612","-0.938553681715106","-0.516675080422502","2.60703704468281","5.10241576594581","2.25397655388116","4.07576634597022","2.65491943973517","",
"Germany","DEU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.94365018540303","3.8024759797685","4.44801722163355","0.850760291770825","-0.496434237720322","5.40021212499036","3.58143708323891","3.09818164882014","4.10433132991159","1.19869393171837","0.376242518645881","-0.300057790876906","1.83903416443125","3.17898721683892","2.55688356750905","2.24053504381645","1.24649963563014","3.30286372762608","3.09618002960481","4.3516390599903","4.3452200412476","1.15600535384446","-1.62815805671195","2.04348990653529","1.23682029236684","0.529524482684437","1.63482315268979","2.00359925047853","1.82612284877355","2.75592866985347","1.52679480360456","-0.3661127401014","-0.768486531800832","1.2118853400525","0.779058121105464","3.93175422981199","3.12187822350019","1.15442159396983","-5.45790087234482","4.33869191573952","5.8685566312854","0.231212502717355","0.154547997552854","1.80042003787038","0.862787538298775","1.4081021738692","2.08280772084919","1.19576289074608","",
"Djibouti","DJI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.22658575887232","5.87297144114376","5.17874908075547","3.40908654661807","3.82998551984062","",
"Dominica","DMA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","9.27986069397708","-19.0901362597869","12.842717518698","10.8366893017864","4.55250745112737","3.27231075158889","5.0883379485752","2.32151663274335","8.05945940326237","7.33006222528559","8.77656766799555","0.493326805518663","5.87374595319052","1.41127710082117","1.78410951746497","1.7481825625639","-0.264511286777108","2.95046701490152","3.34038965414865","2.67307493850539","4.38597765195748","0.857739737163371","2.61133524434914","-0.0785831009642664","-3.07376472828865","5.95437673006123","2.63780083146119","0.361061903866954","4.4678465617839","6.23808402814893","7.07234420355563","-1.20323481615384","0.634192936914204","-0.277141506708489","-1.12710311435788","-1.07087790978866","4.34656298881096","-2.82507730573775","2.378153300546","-6.99637283826597","2.02613137595806","",
"Denmark","DNK","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.63874355341882","4.84744696606228","-0.152610055415821","8.40011926479724","3.74368486786547","1.9191980165441","4.70161895014236","4.91238762287611","5.92188488846269","0.836281179493923","2.29169940703093","3.33661504870393","3.46561435183608","-1.5816924581829","-1.74030565088292","5.65869825748067","1.55351405843642","1.90929020906283","3.61429041173822","-0.603929131453427","-0.637904078124308","3.76078935418087","2.66654494935045","4.22071107185728","3.96161082857989","4.76398614860823","0.127360231142319","-0.0621761341237317","0.584830839011062","1.31052514831973","1.13084020524002","1.62042084479469","-0.321959908504894","4.97734712854316","2.49224821094572","2.31940565933881","2.83266450480339","1.84761390149617","2.60794427364527","3.40068456473799","0.462534317937681","0.14588070423261","0.117358139568879","2.40323401985769","2.05511053240703","3.57206342687894","0.462731524928344","-1.09484211815504","-5.41401399826528","1.4194865934675","0.92039369613164","-0.149916083122164","0.513424412245797","1.10543347168522","1.62216558493076","2.44336954913602","1.3818217343226","1.81793289835595","",
"Dominican Republic","DOM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-5.52683853030645","13.2330694815922","3.07515173715596","3.38263778404304","-15.2044277115526","10.0016569291156","0.237659099789525","-2.69843431117056","7.70740730834004","14.900470325281","7.81670883701098","7.41696647122272","9.91410836770467","3.25940259779875","2.52596127896135","4.07531956303062","2.42436362578135","-0.294831857185656","2.09481999902219","5.51076317266322","1.96125621535248","-0.511344390806968","2.40210134317955","-0.859597686212254","-4.12824028353917","1.43909735716437","7.94165232065542","0.168820386870649","2.39474231680641","-7.25160310713619","-0.956822497759106","9.15015402614834","5.39944756589547","0.767738446097283","3.85346363298127","4.19860256012261","7.11221479477287","5.02538711948853","4.30386864096322","3.07987408113645","0.942868805726405","2.98157881431864","-2.74289077126078","1.15147000799037","7.95095538113948","7.73630525394542","6.03369406829427","1.90860340988448","-0.304633346718944","7.01675046987774","1.89234869891592","1.49996328098698","3.65078722860287","5.81880990784531","5.71542577206503","5.4686354669428","3.51792400192824","5.83455956557802","",
"Algeria","DZA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.7277147619417","-21.6444862488349","31.0105125128122","3.16458887871076","3.42108884595372","-7.40010834520847","6.3825223388142","7.64547979514234","5.36313583056827","5.82772263097309","-13.7598310808483","23.9750340084274","1.01240305002229","4.57141192799955","2.14413391588219","5.35388386883369","2.28272040397751","6.08141386887826","4.33352139713274","-2.2184294352305","-0.131085590667439","3.12989853434375","2.15850168005451","2.38933294602673","0.612195641789398","-2.51558731484928","-3.50635649601708","-3.71030486504448","1.64417650017906","-1.75407287637022","-3.60113382235355","-0.564732608746468","-4.25099387944384","-2.93111329684855","1.83641035645638","2.29084762865723","-0.519933000621606","3.53435133102138","1.74871663905516","2.39950644017739","1.65965953181141","4.26207860095531","5.84090837395821","2.93450375553313","4.43827712411711","0.214819130536114","1.80824940530273","0.738171148630599","-0.13466755038867","1.74677646320451","0.980204694064881","1.40179670455345","0.761674962215693","1.71044951625483","1.60047829963847","1.10456792075573","-0.750499557879849","-0.615183264336011","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-11.2065677028021","-1.44904392287786","3.12024592188331","7.24170377398083","7.19767460699686","4.63374701683041","-3.49143984799768","-0.00625211564361905","7.76555556302525","9.70101424210539","3.92273831073081","2.51862643362153","5.79959354745144","2.04927716559892","4.4125814722622","1.6016249091807","6.04527155492053","7.1883593334336","5.46702457884982","5.99377364126252","4.18370426434439","4.23935611034851","5.55826848095589","7.71967211858906","5.50443611444587","5.14665636208514","6.9028416046441","7.64471950330245","4.17942422573059","3.73191334687561","6.31848634812957","9.2250621925082","9.42711736037587","9.21995562202305","8.35747930122443","7.6215851707706","5.76375130938303","0.60146216376576","4.99846838835316","6.45007950015624","5.71907351234637","6.91104894248127","7.81729525008627","8.05972833369137","8.84520136808109","9.93196790502311","11.3299582360416","7.64695927170862","6.92430699761162","8.99839711724326","7.69696248258276","6.73483678753711","6.42564433213053","5.98498195404163","5.74738728512763","5.60232650548653","5.69708404984517","5.60584879006423","",
"Early-demographic dividend","EAR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.96170579436537","1.8051746999366","2.85713384404411","5.72348485817795","2.87187760705483","1.55558190310046","2.91301751506694","4.5503072848813","3.70646422478127","6.00823059808921","3.381925940407","4.38951209014775","4.96229609648017","3.8681574966313","-0.211229567889873","4.93809549772801","1.2926850082027","-1.40367353333433","0.899205982567835","-0.644115115569917","1.13145629431337","-2.40555087036263","-2.3728787940086","-0.491523475488066","-1.49453274641822","0.553242513198171","0.521197704923296","1.29480878407711","-0.448364256157475","3.43081604490666","2.67522757811116","1.9664185043559","1.17855106303793","0.903238421095693","0.765097718416257","3.46271676904311","2.72939572237961","0.0542311460609284","-0.295706201515515","2.59979332892777","-0.764105826743162","-0.135731768610015","3.055795375307","4.9702850242481","4.40798966980682","4.47347446577075","4.20191699333652","1.85618187987772","-0.903888601411111","4.5741938509089","3.41753415254236","2.73905269661245","2.82876727396612","2.56564366917019","2.77663148297154","2.57174563931675","2.73051551900008","2.18106715899691","",
"East Asia & Pacific","EAS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.51930779665182","4.80329236484702","5.2773504247011","8.08933804183548","4.12098353489279","6.19631800487659","5.94966668378956","7.77794147076823","8.70510237178499","0.511230563839945","2.46523789835568","4.92767175766259","5.36715574891839","-1.55213566731861","1.46658224285487","2.48245484162777","3.43581271469289","4.00683125123314","4.22152843072845","2.07356134531057","3.01254181834085","2.25032247427231","2.44124276022835","4.19040239228885","3.92508856420164","2.91484857311211","4.16319596548598","5.70526836471473","3.47730667870985","3.53587172062224","2.97708337506589","2.07673279183321","1.87680653187611","3.03748223028499","3.86316941716053","3.87307528693998","2.30266345789202","-1.16627189629656","1.98016098036422","3.91285799687307","1.75759650827713","2.73482229730024","3.44121020096939","4.37843389866219","4.27161931025519","4.77706547822234","5.71948124900015","2.79539486662654","0.684877204156194","6.33240783548436","3.91491670179016","3.98091130280133","4.04731409618357","3.43276468808247","3.43979110938872","3.34845370317734","3.88289468388241","3.5705492554212","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.0795975638578","-5.70624722160333","-10.8167485568796","-5.79188988604984","-10.5876839488435","-1.38388725183404","-0.120786174322888","2.60726576636007","-1.7181403365508","2.06908420306182","7.97649819709576","2.67631975414831","5.56622090364122","6.59428761678204","8.2939752808642","7.14913432383662","8.01019245869499","7.50096006665899","4.13998160793901","-6.3362092988253","4.5371900177683","5.45012196910797","3.12060935392591","3.39457627716411","1.61480051706261","0.206147941509286","1.13547502556219","3.45111191976312","2.33666983562352","",
"Europe & Central Asia","ECS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","2.95159420989903","3.85407551807471","5.04509935140511","1.53680259816231","-1.47718801992994","3.78881385349628","2.1516472469356","2.40635605955629","2.9931937090756","0.866497747721311","-0.151665677293451","0.347257655406906","1.3376820620812","2.06378362529442","2.15631803388621","2.14586030319907","2.41182636867221","3.55331205555689","2.95089717000832","1.79058479641954","0.0926180753869374","-1.06680234723477","-1.25484697333962","0.767956699190336","1.98439803210229","1.58791277924055","2.79763596983065","2.46094477837657","2.79202749797176","4.16322071765633","2.15535131667363","1.50862320481519","1.56406207932834","2.94194620260524","2.46566396383956","3.65495026498613","3.30802057230224","0.628867255976331","-4.82991243458864","2.23001762600438","2.14247266235515","-0.113206700498296","0.42140433749455","1.33981204859029","1.55619061487377","1.45780738205055","2.35318737068215","1.76298440881999","",
"Ecuador","ECU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.18927109710098","1.97330885078905","-0.777644496372545","4.35260877057529","0.318554416287881","-3.20867023242528","1.59930019918406","-1.03541036397526","1.6526079915965","3.80791129064821","3.26342707101921","2.04548508482985","10.7557840354381","8.12826040540415","7.9408898511028","4.50668625407182","-1.09137837924119","2.93770552585563","1.04585017933533","1.04607093323359","2.92713272582606","-1.91859318295684","-2.82361850681043","0.0853869308245407","1.38254850594805","0.94437670203726","-2.66701406067189","3.35902667628642","-1.38283962755766","1.25724814827197","1.88592866973227","-0.207475508412514","-0.309122933279454","1.96495054977197","0.0459414702870902","-0.423772127556504","2.16057048008334","1.17556497350333","-6.60496674890723","-0.813530424638515","2.1346502142962","2.28468720557832","0.984821248317132","6.40667990028714","3.54385378528043","2.66930490941957","0.494779992858668","4.60705024890949","-1.05818853388385","1.89292757238246","6.2210516775317","4.07025297076338","3.38728046840993","2.1989412270929","-1.50758512320009","-2.89802488713731","0.573877116510374","-0.397089902803245","",
"Egypt, Arab Rep.","EGY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.34307354544292","1.11905447079192","7.61219552049074","8.59812957794703","2.19700395042202","2.34075329721937","-1.76988952689713","-4.07647267936213","2.71402590681275","3.11806508342831","1.70561837415445","0.798473574911981","1.27969656895679","-0.626913315492885","6.56250834665239","10.7694681232632","6.55198056447969","6.13871434629587","2.09474117549469","7.36544217959371","4.7106633191504","7.157800987315","2.4203049312172","6.90799600472612","3.02081807452264","1.9632903324766","1.05808628164914","2.68147488367319","2.260079306089","3.13372619990464","-1.14643310314058","2.26065491969109","0.81488339585573","1.90523010070376","2.56379606526427","2.89628117792648","3.39421950437352","3.48951431955487","3.98733198948487","4.33634758828747","1.58549811213109","0.481792714125191","1.29320193191822","2.20314732405764","2.60222020443297","4.96739288064305","5.22829913961098","5.26716009502152","2.74007292061629","3.08086461640956","-0.363937290737226","-0.012959636795415","-0.105957426078533","0.616853230317076","2.09372219629829","2.13201200912987","2.02557785770934","3.19443129839827","",
"Euro area","EMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.60991248538944","5.43629597605857","5.09165952197421","4.58765508563852","4.08613433269365","4.41817442724299","4.59493847760577","4.93323581826957","6.32545949766225","5.23803959984892","3.22828980158893","4.2130934151093","5.50349755544201","2.63062737925408","-1.26295282283371","4.55904585318719","2.67200582062056","2.71358343059813","3.41904165103321","1.71629028518052","0.129917563810622","0.441033431308028","1.17780468369449","2.19656627826619","2.1159247445414","2.25234827993349","2.26034010715206","3.96526393152277","3.65835330833968","3.10928072679211","2.14874404599064","0.924322594899991","-1.06253388068292","2.16373026015728","2.15755923922237","1.44092286251779","2.4641468179655","2.82842148942865","2.71037238365845","3.52259051213819","1.81985958706423","0.465063695658998","0.154685806458616","1.74277328337851","1.16139947846901","2.74578324110631","2.4642169789618","-0.0684488495516433","-4.81055795268993","1.89333295301502","1.90838548567235","-1.11019511056942","-0.590879239352603","1.05225123154537","1.79287196415663","1.58605236061284","2.37762828764812","1.71535713520406","",
"Eritrea","ERI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4161722635098","22.3249790306763","3.52138478226745","9.6447450233123","7.97185181280111","1.25353354249134","-1.37103330189238","-5.46628303099223","4.98605719616717","-1.40929438848069","-7.14347623858778","-2.98075819176033","-1.30316548415054","-4.07587738197566","-1.22452749776183","-11.7342784758855","1.97401458123912","0.565915707035771","7.2076052658756","","","","","","","","",
"Spain","ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","10.8044868564993","8.94647028978719","8.63949298897253","4.26724541658132","5.10563214429294","6.15343472456982","3.0641265961751","5.21217229135009","7.83908305108363","3.13876313876946","3.39592684345926","6.9621931267762","6.60402570462819","4.47106831926834","-0.539096560739182","2.2177725374932","1.78565706131018","0.490728333126782","-0.836528087482534","1.39131542243034","-0.839887510018528","0.640409116529923","1.27551463141479","1.36289716249398","1.95132918022856","2.94527942552503","5.27376284762526","4.87169209416717","4.66281522327527","3.67576785352585","2.28532476924063","0.436115103672918","-1.5433582914667","1.89690687558577","2.30495706113174","2.23381641993076","3.26885208622718","3.96190213216721","4.06782445645686","4.7764514150568","3.21408101820879","1.29005004692624","1.13625325248812","1.35870928011663","1.91569573801111","2.35781315291435","1.70452202327694","-0.70956792412278","-4.61187170615491","-0.297088607471025","-1.16619262555828","-3.02242536982695","-1.11189885449343","1.68744970379751","3.91576845137082","2.9454403771112","2.64959064764079","2.06511204193984","",
"Estonia","EST","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.483692726110945","6.409660007086","6.49563694875255","14.3436902214017","5.3372784219583","-0.696298358419128","9.57521306550501","6.6568082892861","7.48106048565096","8.24392774951129","7.4076461105294","10.1186572696273","10.367633187513","8.06544031352297","-4.83411217180681","-14.2687653669814","2.94140132344222","7.7682546216908","3.47997321230089","1.70751319282927","3.25777091485901","1.77814515858563","2.6016939207021","5.62084882162608","4.48356857067742","",
"Ethiopia","ETH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","-1.84103844027338","4.97902896991474","-5.88704488041446","-13.9372962515394","6.22913645001046","10.2762637216319","-2.70288013340937","-3.62352706255936","-0.739172813143156","-10.3610035381723","-11.8934351093931","9.16874661078234","-0.335844452700613","2.65445658529615","8.92142537053755","0.0518011618835459","-6.25407994306245","2.16255160805542","3.05912587133388","5.22731074206153","-1.35473534506654","-4.91130278658027","10.4075396891197","8.73308382365859","7.80874178000428","8.43726994403791","7.79302452470607","5.84399744208517","9.46059714812554","8.09484989853613","5.61658278843269","7.49986434435532","7.21318728241347","7.39145149516671","6.50967619654823","6.62575716124269","4.0480702388884","",
"European Union","EUU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.64318725733651","4.0584618999772","4.64539623988875","4.80385837999566","3.41355043120618","3.39834939642265","3.91795307755952","4.78665252546695","5.1197111790263","4.49028609669375","3.09688588510022","4.05743004378758","5.48549815357245","1.67422593444782","-1.28708598296127","4.1146507912333","2.38177078185753","2.80915736158576","3.4190091799254","1.05185137605837","-0.0500602281171041","0.699423855152006","1.59323907644206","2.22829865425472","2.36849596080188","2.38638391537297","2.64266988275126","4.07792248444582","3.38072232176737","2.64251952669265","1.27290044833582","0.72697548092782","-0.535581012807967","2.52201119758017","2.50238494977062","1.78940836865384","2.70298235438776","2.95338568316745","2.83821329896283","3.68606480678476","2.1347940787569","1.03895340043927","0.893833617638549","2.16088156136539","1.71227582278861","3.00197743004071","2.64771862656245","0.136372219078737","-4.60265715118389","1.94431135389223","1.85027584428758","-0.63776453209897","-0.0324233254459898","1.4194126843329","2.04686912346878","1.73962814789428","2.40290385921466","1.81165250441111","",
"Fragile and conflict affected situations","FCS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.98326329782513","10.954163709499","-20.3738337934684","2.97192699074998","3.35980293246838","0.244729329543077","0.849936964551262","4.39450742061003","5.08203891251289","9.03517228674617","4.46251064881949","-0.58115471961365","0.303238584634613","-3.09478225731262","-7.13661282339325","11.1727115000682","3.99513737986337","4.27142895409136","2.91861892864694","3.02471998355965","2.17514499338219","4.11125932616874","-7.6145304335642","9.78491558928836","1.46502599046524","-1.18994247504671","-0.0352696873512315","3.58416438235574","0.558420573623891","-0.226919100342954","",
"Finland","FIN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","6.84796518131154","2.28404856663754","2.55747236438691","4.65485282571383","4.95238912726879","1.98984697557989","1.61702886566492","1.84500620711529","9.65690414767499","5.73358285467806","2.22782342430739","7.09615362695601","6.3779789508897","2.69745838498628","1.35402469580271","0.0423516461032278","-0.0405060782868105","2.62462637472225","6.84849477693972","5.06171430398827","0.840579365442622","2.49274728160798","2.46934762224988","2.65380326000772","3.08540239822288","2.38454615288197","3.25085558044367","4.8766664510312","4.67423023988671","0.197500409157129","-6.42486733105696","-3.86288556475779","-1.16833364863356","3.48745406558552","3.82056766127047","3.32779788817778","6.0184907450359","5.17741024357375","4.13765272747615","5.5540011392774","2.37638381206156","1.46088156482975","1.76075616158313","3.6908335404501","2.42846054195643","3.62898230135202","4.85198355903098","0.315908015634776","-8.51319582688036","2.71491986408689","2.07326241903831","-1.86540089402051","-1.35753630792438","-0.776140379969092","0.229909929575697","2.33344712217614","2.80973365212954","1.49020814289361","",
"Fiji","FJI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.017929287787382","0.0639879784083348","2.7927827955689","1.56039490630404","-5.51586246635372","-2.61038950134758","10.6626373189393","5.54588870840853","0.429765238409942","10.3519324745532","4.66268149448659","5.26584997458805","9.33806378653843","0.554806661957443","-1.42433855002849","0.824844004503916","4.00310797174622","0.0101178316491684","10.021794837818","-3.7287245037913","3.76345356779053","-8.40668591631741","-6.37226859458616","6.0740847328435","-6.12674049426832","6.72074677560555","-7.02179374312668","0.795578573941697","7.19190408255872","5.22219073498999","-3.60340795972988","4.80765149996213","0.710423036247306","3.63855571766845","1.2024649463694","3.60274193266493","-3.23014055727408","0.36050069917593","7.97067674958029","-2.27003724122942","1.63419494304364","3.03138676349282","0.898637462452996","5.07030856006993","0.241116558747748","1.08158063363386","-1.83717956882721","-0.0632721416780129","-2.34209883424067","2.21455901412079","2.27324447525878","1.22140313851646","4.66900319731189","5.50052606973317","4.40185521826095","2.06656294518055","4.81778684141298","2.82031929190161","",
"France","FRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.60482152403516","5.3617889073537","4.75170573607753","5.24832094170419","3.62502539164389","4.18064116161703","4.00051871660129","3.67516380639046","6.3069556403363","5.30016427364029","4.48497444126032","3.67637012425458","5.51594102773012","3.55260913723822","-1.58271581335759","3.80123167651654","2.99383054334758","3.55239824354827","3.12523278262937","1.12867145034269","0.57895895425581","1.97439484635208","0.689992273386537","0.948118601832192","1.05411762805367","1.75994746679436","1.97744993533449","4.15343574622864","3.77999027059263","2.40170426248901","0.489757296631126","1.09540310744055","-1.05830318852888","1.97804045254593","1.73850035594619","1.05454323334449","1.97492124641943","3.2075367146916","2.89068226583507","3.21429771147173","1.24419210400947","0.402709914181983","0.111073729949368","2.07538420159776","0.899762890774667","1.73752398535775","1.79299338592523","-0.303770529398321","-3.37173719047426","1.44701286047184","1.69963011978574","-0.171212887082078","0.0599057325755012","0.472969997915911","0.691921866042719","0.692650644122807","2.25198093563385","1.53946311803286","",
"Faroe Islands","FRO","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.13287648208365","0.312526793707107","1.2454168579734","1.32356213686531","4.7419296093293","1.32136369317158","5.51193649174324","-2.51857744173338","5.52263826111523","-3.89025743236486","-6.19861387601499","3.10902327130623","1.77607630230294","5.20381167805736","2.38592377510753","0.681350823202777","1.69466330205408","-2.82926068058796","2.51874011678322","0.637750433395894","-0.964915227909444","-1.55931400233092","1.65074988135943","2.32296839272752","2.65091750661126","-2.85839551335825","-4.97101534613785","-3.68782371478684","3.2297578647232","-0.308253107680528","1.53613744793218","-0.839033793843598","",
