"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Equatorial Guinea","GNQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","276854018.498321","283290728.178842","390420070.112497","443766682.180451","528793075.433453","634285984.932532","1075940130.39634","2735937951.84291","3424507582.31274","4365505994.1545","5275994205.11278","8808984110.68696","10689918298.5056","12407949351.9927","17583794558.9769","21168313557.6932","23489268597.1789","27806340831.6897","33392761780.8412","34099335039.384","31418133530.8201","34166939303.2501","37716935267.5342","36792562242.1555","37644240225.2156","34580707928.9306","31876738090.0452","30960609959.3423","29771074844.9589","",
"Greece","GRC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135526092507.5","144452445163.61","148778560362.838","149866698056.621","156128375631.177","162748964627.166","171112020745.351","182884622583.453","193328488592.833","198711870544.202","210917566897.623","227708959857.564","246559427995.662","260854780481.19","278668862269.419","281028288404.685","314295643229.55","323631027993.969","341817992911.939","337269013200.584","313048204378.187","290296713794.743","279267183855.415","286168672044.05","292335538628.945","291109078890.537","293903128075.577","307366516011.516","317454786563.045","",
"Grenada","GRD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","452461145.52806","474243336.60989","480922402.976405","482673224.366268","501329020.501675","522740571.998967","555937374.131209","593887729.695548","671160312.178509","727818086.124004","780458951.830989","781435560.136187","821081356.082941","915479631.449658","934039434.479953","1090971645.04914","1079109487.18831","1175951176.586","1210184353.91003","1138767167.24889","1146146723.52865","1179039532.53026","1187770925.81624","1237034912.02396","1353005818.72368","1455582393.67109","1526469102.61146","1624843661.21744","1733950624.50101","",
"Greenland","GRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30663425162.3905","32860066302.8532","35235030386.5695","37486357512.5263","39831225093.3817","42678815723.0306","44745737371.2888","47503746035.8124","50437221792.9854","53133802258.1414","56281989867.1878","58858108556.9053","62100925387.9624","64855030630.0502","68700385640.4641","73149838293.3108","79417890309.3035","86692312537.1484","91278364403.773","92458048959.6691","96219404213.7697","102317687977.723","107376953644.415","113301359872.262","120263763755.517","126582009682.877","131923549054.248","138141871367.094","145957393653.903","",
"Guam","GUM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1386913361.12472","1520673999.47163","1675989396.08101","1855958426.58208","2057329943.1539","2206152639.57764","2425272493.06483","2619576485.93797","2604579863.00738","2720397559.5133","2743281081.78342","2867358220.47443","2945703205.27961","2981438378.39602","3109570254.07911","3143875454.66652","3405164404.55761","3742087935.60577","3890283119.53776","4059183189.63305","4276432278.88617","4592610458.19144","4927662768.28241","5265734806.87632","5574511441.57503","5806236810.2594","6067141174.41339","6312295985.37613","6731168974.30576","",
"High income","HIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18280828500004.2","19228424211946.2","20124987962057.1","20894089994488.6","22055368082848.1","23208759892037.6","24389248220957.6","25666831803510","26705979686663.7","27969706326026.4","29915495819451.8","31092038921585.3","32317989332394.6","33608588175296.1","35713820180711.6","37715410175976.8","40450424696012.9","42758210682328.1","44185272510514.6","43356233018861.7","45260810981059","47345376703358.9","48969210834022.2","50988255848362.2","52798423023004.5","54600190731504","56341284344956.2","58932726734445.8","61279268470814.5","",
"Hong Kong SAR, China","HKG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99853605666.9924","109116558989.562","118561579459.981","128896890483.873","139595794134.56","145906074127.998","154904896871.231","165611923414.654","157623734172.61","163907585285.39","180413619267.923","185404735072.703","191457479364.439","200973278908.512","224339598331.243","248418695928.539","273935243418.874","299478793537.595","311800642355.289","306451790350.548","331003788673.661","354187869989.884","367118359823.036","385147190539.942","403274332770.484","417318949791.9","431064281117.654","456167053661.522","481308997264.007","",
"Honduras","HND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10314496197.8208","10309359202.1698","11184727926.8986","12193467382.181","12480234223.7199","13530560140.0981","14036070206.2484","14934626164.187","15644941219.324","15754069530.787","17280600656.6227","18140543797.4506","19119314225.1051","20359885474.5245","22211067728.5805","24288694167.2144","26667088382.1526","29078017643.0299","30898022996.128","30376521403.3513","31877081470.5935","33791210423.4101","35861164936.9694","37509152230.1172","39387545838.8947","41337420468.2505","43416307561.1413","46359852556.6181","49267902237.2894","",
"Heavily indebted poor countries (HIPC)","HPC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","351285934917.098","365682573395.513","371597904323.246","384537531035.542","393914572831.591","421822094191.957","452118258418.07","479659186518.646","501856640230.137","525993133291.283","553252099091.807","590696622970.152","620002478031.768","660407082137.823","716377682635.616","784016674787.526","858285007770.956","940421170519.55","1017496026287.63","1070369373331.89","1148177595081.58","1227288834757.23","1323202879819.64","1425730480188.3","1533913375370.65","1627066753573.34","1724394913310.17","1849947264173.2","1974495890288.97","",
"Croatia","HRV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36780994653.9829","39578795718.2558","42917559675.9883","44347461213.4932","44421181920.8384","47371321611.2812","49933823289.8114","54412344243.6268","58311800805.1852","62565003093.1933","65961866967.3598","75149126180.3028","83424173265.4379","89540362460.7765","86097957345.763","84884015853.7419","88795109766.8913","90200826974.5728","92643285256.5912","93507447063.0334","96740153707.4375","102321203775.779","108689257496.762","112784755737.399","",
"Haiti","HTI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9416609253.17931","9918128053.25721","9605505379.53303","9299514332.23755","8363012157.94899","9383473340.16877","9950950433.21017","10396329582.2804","10742726742.4429","11193188834.4273","11542974151.8321","11672964581.3441","11827785567.6275","12091267420.271","11979360352.3005","12575474733.338","13247444236.0149","14058104008.714","14452503013.9148","15011685239.8063","14712423150.9679","15849403538.3438","16620565456.734","17630613548.4086","18462904745.0524","18888800330.6074","19372754312.9613","19972604338.817","20762715967.6003","",
"Hungary","HUN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86228024157.3173","85490687609.329","87012011804.4816","91489185790.7314","94798888846.2614","96310316671.7175","101091822024.081","106751108677.579","111315201192.571","121049221924.73","134612977919.475","147567884018.729","156645129863.485","164028069429.225","172222023006.273","184736271929.907","191520459327.741","207757652349.402","207249041367.21","215699396892.419","228296184503.14","229637808205.604","242362495294.426","252630796804.085","262494273040.165","266658383811.393","285408538262.198","303833662366.9","",
"IBRD only","IBD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9961671866462.63","10420342478516.4","10885331242214.4","11649344935434.6","12301540841003.4","13108395142954.8","14074357243867.4","15027278184019.6","15566849410201.1","16394067658226.9","17722101693213.6","18788173587322","19942764151546.4","21533139986974.4","23859875105712.4","26414773668484.3","29802449829553.1","33301955937215.3","36318275933828.9","37800432903800","41201405917180.6","45029895250772.1","48287833948154.7","51557552486433.6","54880518596361.7","57567825609622","60892065202744.6","65296640049985.3","70091565701238.9","",
"IDA & IBRD total","IBT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11084534592035.9","11601374999009.2","12119333901190","12925373398886.7","13618075936362.9","14500907776528","15559612703601.6","16587214076045.1","17195476605835.3","18101028066076.3","19540866045492.3","20728831091378","22021057666446.8","23760613045964","26306805187883","29109112677955.6","32761089322579.7","36539942050379.8","39793356205695.1","41478963766055","45144969361719.3","49237765599691.8","52782766825231","56401437871221.8","60092393202941.8","63063994313268.1","66650619081714.3","71433995954380.7","76672474175581","",
"IDA total","IDA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1145290820684.97","1205012338793.75","1259073061391.63","1299541899855.05","1339351804317.28","1416147660465.1","1510004647405.62","1584715643516.24","1655102706097.44","1734320845233.09","1846519978175.79","1970863102388.01","2111501632140.88","2262448573886.89","2484555468482.52","2735216261712.61","3000437117179.49","3281070771431.86","3519078308582.87","3727113089289.75","3993533536259.68","4256926993803.05","4546729793459.48","4901265137558.62","5275549740085.71","5564428728849.97","5827982253100.34","6209903070834.8","6658640793987.51","",
"IDA blend","IDB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","586166982357.497","618726490970.506","653573544800.583","667677254524.108","689329014414.625","721054116664.227","766775170941.205","795616957794.913","825860334804.575","857260354645.76","910233688455.957","964061855656.952","1046409484992.67","1118767933864.37","1237360242837.85","1361009017760.36","1488082538032.5","1616353200585.13","1714560395872.32","1817411306890.16","1938634043786.38","2072927642065.16","2206515080635.13","2372516558052.51","2553115315295.01","2686874416593","2780550188943.2","2926583359741.3","3120570128797.48","",
"Indonesia","IDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544587207772.964","601918543734.62","655636686621.716","714772535897.376","785080112662.786","867428722903.718","952370564578.714","1014325262265.22","891095403078.125","911112540759.993","977309686736.797","1035135229408.79","1098820986934.22","1172730327310.4","1264889666895.89","1378537903249.46","1498382839652.17","1636260223857.15","1768401487466.61","1864363959857.02","2003475867221.51","2171518784772.08","2346620220996.27","2520497850572.96","2696763333834.77","2858510034435.8","3035212619666.66","3249635337362.47","3500935829418.65","",
"IDA only","IDX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","550940346884.772","577334169730.772","595005388978.452","622106645171.302","639808831028.84","685316092272.006","733097203304.862","779754883654.625","820205982291.502","868744112761.817","927784364009.696","998710538598.175","1054642386027.43","1132750321303.97","1234237818644.75","1360071683360.2","1497381588985.72","1649532230458.07","1790304528166.61","1894513524191.23","2039409341898.5","2167239799879.93","2323018179258.94","2510776829743.63","2703144298927.36","2857827408560.3","3030212982992.74","3268680584134.57","3524166544778.22","",
"Isle of Man","IMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1079957509541.81","1128278335262.37","1217257108564.04","1305296637283.11","1421944419800.45","1561723652517.52","1710380803314.78","1810336255606.64","1943930800151.8","2146435403825.78","2278705835365.34","2441022648271.69","2573958500918.52","2827839647880.92","3134050878437.01","3487734263518.1","3882924950769","4292685547028.41","4511263521090.13","4903029491640.6","5381656042719.87","5782036999943.32","6214467029267.82","6727352768679.62","7362570429960.51","8036326812674.67","8787915259328.83","9596835127354.29","10500208396732.1","",
"Not classified","INX","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48275909474.2259","50871587670.5825","53770420207.8647","56526508523.2361","61056614848.8931","68342626757.9824","74493175990.0344","83130237880.6906","93038154877.1787","101361429156.062","114831886020.398","125831098351.776","138452090179.502","144825013904.795","157393792185.119","168217664600.522","188914076924.334","205693273524.359","198813754821.605","188770100732.55","197431992419.695","205441154978.936","212758615042.183","221468263546.13","237861357856.322","324698559055.381","335356809190.59","373035786124.911","403828175285.637","",
"Iran, Islamic Rep.","IRN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415675977612.825","482948618800.199","507956842637.02","525399667254.182","528507473890.996","551906380676.724","591086428510.244","604177517020.782","624283671205.083","638714694746.097","691245763027.723","711908086913.657","775710983561.617","859130083137.368","920854219269.062","979826708675.893","1059950116825.11","1177192674759.61","1203101129186.82","1224485232104.74","1310575719658.47","1373350831357.52","1295488934140.99","1315665351024.47","1402267731489.82","1398545752982.19","1603240562732.83","1695063643469.4","","",
"Iraq","IRQ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130611293397.66","48546562176.6204","65835868208.4326","87809749927.4798","93141750136.5125","97110805290.5913","109787273288.192","135399053868.113","184650376931.763","220250827786.12","228341500829.088","238729457652.076","225772267878.259","153844708707.17","243548525436.962","262186408660.434","297560105121.99","309762697296.729","341771363892.226","356014381879.183","383222500872.761","420751532114.547","488583238052.974","534941429371.278","548877373277.555","568491511569.741","662135367961.495","657889206317.475","670122635724.908","",
"Iceland","ISL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5602193312.20918","5778699933.58323","5710980926.06331","5923078124.49575","6267878176.06665","6406765590.39928","6664915895.85596","7296172763.90764","7861923152.85381","8189172392.96941","8354755649.61292","9054903348.86158","9351404737.05992","9443989360.34467","10400191278.2802","11048355266.5249","11876038913.914","12824130249.0552","13749851618.8361","13346817176.5069","12587099509.7739","13005319157.5317","13446448680.1885","14296625814.7004","14966416225.4275","16119986191.1823","17638152067.4973","18997605752.1893","20260872413.3468","",
"Israel","ISR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70698268427.3982","78736081482.1198","86778991294.6739","92492128760.1424","101484083837.754","110453447532.481","118138788157.375","124981546947.921","131674972525.149","138332748575.389","156791303466.015","160447029557.955","165727453304.901","159358990239.459","171752697721.004","172084431078.6","181129946952.521","197365473174.48","200502774458.556","205863687436.726","220031885087.997","237167247512.715","250714737325.926","275197370692.417","281083288037.444","296964018797.571","320160499318.75","338652082373.439","354633919327.052","",
"Italy","ITA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1055476327827.85","1107957995873.19","1142660588353.68","1159757980433.33","1210002852818.72","1271037634291.05","1309463843255.88","1358163473374.03","1423844215011.39","1457193715148.05","1541775152778.83","1597864183539.07","1639680554324.34","1671516368883.54","1703320275849.13","1746657911754.7","1885024086556.21","1993225816007.62","2089717925618.93","2045292441037.19","2083937195256.02","2173169963370.93","2172383785077.79","2187377576803.98","2200255257934.9","2241524993398.74","2375288367519.04","2494114149480.09","2527866331416.53","",
"Jamaica","JAM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11465599948.9992","12426831343.859","12958577433.3721","14514837841.4363","15029869161.374","15705621539.1676","15975007059.3971","16065148465.9329","15866694242.9798","16264409378.528","16774106879.5627","17372582679.159","17999845203.4517","19006306512.6297","19776361220.9519","20574650173.016","21811816946.0192","22718468561.5696","22972371460.3309","22143675171.4868","22073282195.6334","22924301243.0723","23220585080.2182","23746595954.5164","24363164781.5544","24850888644.2939","25468236186.83","26212727384.8826","27372406645.9082","",
"Jordan","JOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14721353482.4991","15496775967.5824","18808297255.9814","20145551176.279","21601731672.914","23419061816.6788","24345659964.6002","25584689864.3663","26647261894.0354","27953645079.4138","29791771458.5358","32049274166.8336","34439425968.5574","36538653482.9877","40737003325.0488","45427986029.0135","50590629900.5498","56196891554.7653","61433441561.5276","65291880395.2977","67579431355.4736","70775751689.3427","74045496016.3544","77476264390.9775","81386337156.9523","84223963784.5536","86851052720.0141","90374361785.1013","94372078341.1288","",
"Japan","JPN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2416532179883.48","2583631119477.03","2664920025532.33","2713930291842.01","2799409615122.5","2936481868854.42","3082947477929.64","3169854587770.36","3169360892413.4","3207019636532.04","3404300128237.95","3493106893652.68","3588864914954.67","3694202556176.84","3877296189990.9","4045734392815.61","4230713952095.25","4416227655350.28","4456434357160.63","4250983197430.53","4480784390768.57","4573186804907.29","4746699396854.28","4967051560426.25","4986566209495.87","5136018757862.7","5221770213717.47","5319800458212.47","5415123908442.26","",
"Kazakhstan","KAZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138447837854.316","127385526861.891","123383234414.492","114686328374.384","102376266055.93","95952043873.7262","98197500175.6063","101588952850.577","100780442484.398","104995872833.108","117862645515.935","136708337727.643","152480072126.336","169755767048.636","191061243822.984","216122922472.285","246488211555.662","275636324213.051","290270741722.25","295993424130.851","321301790825.676","352286473300.142","376276850133.716","405853003340.98","430899615619.817","440733493574.403","450454109666.338","477835906051.075","509544258566.61","",
"Kenya","KEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36150054424.4919","37910107971.9342","38464048454.4696","39514442292.2711","41420770399.8263","44152651928.6742","46825565180.6894","47859231175.3583","49990290836.6836","51881162236.8106","53359036488.6395","56590588475.2846","57800083593.8721","60599936758.5979","65407893610.4692","71429081138.8341","78353823319.7015","85970628524.2191","87846449779.5461","91443322892.1481","100284883802.191","108633362952.274","115769025350.234","124725799549.878","133893604722.684","143063976598.194","153131048894.886","163629318215.135","178208164765.259","",
"Kyrgyz Republic","KGZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9901280756.64775","9432473536.14703","8307527367.17498","7189639973.19663","5868279477.92178","5666368460.49975","6178905806.19423","6908667667.08183","7134666595.6105","7502271402.85566","8086207708.85612","8703325621.25784","8839457414.43359","9636595320.39657","10591413258.1427","10902157473.5326","11580599104.5423","12907578173.2138","14264186608.5131","14787774739.591","14889542543.5711","16105958461.3669","16382016732.8897","18486483622.7809","19589676908.8204","20571324626.8118","21690517215.099","23141637561.7966","24535043897.3036","",
"Cambodia","KHM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11469194004.2943","7636584332.21017","8568855431.86863","9240355639.0913","9776305687.234","10349182073.2769","11832491559.4164","13392834307.0306","14705783150.8003","15921181678.6847","17596241773.952","19938500368.8536","23283734472.0279","26572152953.9607","30072553412.4673","32708974841.4142","32986905578.3127","35361241661.8712","38652011936.303","42274267237.0497","46180698758.6191","50415280452.2576","54539587494.9427","59012585011.6574","64352721028.9207","70863003179.8147","",
"Kiribati","KIR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91329588.9681954","94418132.5245321","97416939.0761427","100592193.479408","104511600.858832","106703032.784131","110498438.87842","114277261.822167","123141408.589866","122997492.634589","133606261.987962","134528921.25004","141832677.161642","147365114.894243","148866744.91303","161104803.774225","165898344.381462","173821467.625815","173496445.450325","176222458.50837","176628828.057005","183193721.930402","195507202.422726","207322984.002604","209771180.384044","234075309.089711","248773766.34226","254335004.937796","265743788.813532","",
"St. Kitts and Nevis","KNA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","409907450.909512","415869543.267951","443504258.398099","484894649.255911","521502881.129009","561099619.474688","604759048.886498","657165508.982765","661330530.48377","692477028.955112","781635643.640589","842850985.589702","877328016.687303","862842306.722468","922027764.449978","1042925685.1851","1105837063.86375","1134962013.83129","1232105506.97312","1199678863.98625","1178017231.96653","1224614096.24216","1220292516.22103","1308557319.93989","1417109964.24459","1447069081.94562","1504240053.11351","1502522973.99289","1584126726.55976","",
"Korea, Rep.","KOR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354674985103.232","404633979976.153","439412870062.156","480622075988.703","536076762054.544","599698967063.171","657057761634.103","707970980797.63","676768831322.469","764178264900.255","850045546523.216","908001494022.325","989824399774.38","1023783139567.31","1102859681000.35","1165894061000.23","1250723763680.04","1354489639000.99","1405710904231.6","1396654746282.36","1504724405182.62","1559446833866.66","1611272914641.19","1644777306032.44","1704457641238.21","1824331972258.94","1903410732086.29","1998129726322.38","2071181809851.12","",
"Kuwait","KWT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59059539661.7399","81009062921.6684","89718905103.6085","96050361652.6987","98400942494.8268","102573502715.217","107526564540.406","107127602465.384","114664032058.019","117429083192.874","122882166857.303","146850181514.842","166246448260.208","189611477130.4","210029580589.121","228593685237.741","238818962475.062","223611804998.561","220854824239.129","247177337169.866","268610878023.028","276465380438.87","283107474587.446","287830964351.08","299492851597.049","290804162906.348","301599740769.564","",
"Latin America & Caribbean (excluding high income)","LAC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2469793574788.75","2648076047691.36","2780024988874.41","3068935390892.19","3283094915384.72","3386972843563.96","3569654965908.02","3818784460077.41","3946691375591.63","4000713310880.06","4240752692297.07","4356019497687.72","4432117462135.78","4601593584733.01","5013741919074.55","5402188017835.03","5905731142097.45","6405709534219.83","6835472376658.69","6804436924762.09","7304399802141.53","7864310557913.18","8227514544309.38","8593677348176.56","8871270992420.68","8928651469253.96","8929742163730.07","9205172653756.42","9539030673570.57","",
"Lao PDR","LAO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4720034922.89893","5089312453.01391","5494700120.42739","5957459471.39659","6581123456.82076","7191556822.33604","7830613974.37865","8513050734.66657","8950432958.21735","9743053692.90591","10538465589.6904","11389024217.0976","12253921201.5392","13238740359.9838","14459493909.206","15969630059.0254","17871023319.6365","19745189643.822","21704354586.5138","23510442230.8725","25812470914.3138","28469987707.9776","31344851732.587","34454910107.7948","37779073254.7147","40958994271.8224","44314829460.8103","48269626688.8687","52534782954.4439","",
"Lebanon","LBN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10156274894.6763","15691579222.7388","18687394960.0923","21189640688.5778","23396265947.6432","25427276048.5973","28815108549.1051","29621225470.3447","31052671986.9274","31335447050.403","32465824176.6591","34451860876.2193","36194800828.1419","38056706176.779","41540961025.9935","44012210900.4056","46115610582.184","51777746033.7832","57666882744.0287","63948811733.582","69893591747.9874","72008412770.4573","75385729003.6181","78717808902.8691","81718394488.3614","82935026542.8602","85188045149.3227","87286452030.567","89591523930.427","",
"Liberia","LBR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2987160906.14591","3141828699.21338","3311622651.92233","2356290345.90176","2483119833.72183","2695691308.01749","3000669313.62086","3375083916.74947","3686597878.24432","3911601933.75146","4198563170.20605","4637773844.21952","5104564576.50208","5646245256.15863","5793403351.12704","5855354626.64365","5824698887.63206","6081936621.15399","6306255635.33341","",
"Libya","LBY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88140288252.4965","93426004553.2027","93792122152.9863","94362140869.6344","108624804656.273","116526128030.528","134419224947.436","147489440299.223","161072092119.05","168585092269.424","168528084393.379","179052749028.245","69322560014.4654","157652696981.681","138602334847.551","107330650619.839","98864985069.0406","97152136716.6712","125407569401.146","138674861383.8","",
"St. Lucia","LCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","862760260.345255","895287502.908318","988515839.758714","1017838167.50179","1056191068.90199","1097189363.11576","1149932717.49689","1161642376.86883","1248565148.61399","1300417642.01216","1330136250.13592","1312985576.76086","1339308321.12064","1422357545.54358","1566801867.45291","1608977942.86032","1760365743.24438","1845033099.03095","1974536081.5395","1960659611.37981","1989532460.76924","2115166407.02429","2149530697.05192","2144066561.86876","2213878868.24766","2242794233.05476","2338657173.73551","2443879568.33897","2524868895.96195","",
"Latin America & Caribbean","LCN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2639069625486.36","2831557301118.97","2983013537737.7","3288101059569.93","3519115728998.92","3642708391950.13","3845036334386.11","4117351793360.02","4263692047727.72","4328559876632.08","4588744748070.37","4722437723276.18","4810057458707.66","4998320813503.41","5450509216237.68","5869439384002.59","6441388119435.21","6980384059884.37","7418462855333.11","7383591226620.7","7932530790970.69","8549091716409.64","8952228895977.68","9353376779165.05","9653017769270.77","9722416353928.01","9738127091122.21","10055326376229.6","10422713322067.8","",
"Least developed countries: UN classification","LDC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","452302474577.029","476229544096.903","492429081653.076","507271641993.145","524272207378.462","565793478966.87","609035338739.646","649188975054.495","682922317122.255","724018544959.52","774950596619.131","835765086054.245","890865952711.338","958058577476.384","1051158968323.14","1171230559455.43","1299543329345.86","1443523323819.42","1574771581598.21","1666165071566.48","1794835773515.12","1902877743110.78","2039506018520.86","2198585669829.08","2365087558279.56","2494374382810.45","2628683139076.73","2818711410817.38","3024391505738.59","",
"Low income","LIC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309864179646.475","321181696990.514","319515763605.762","328155873961.232","337900301248.739","359346693894.829","383534616779.432","404794256397.738","422776785298.668","445030597269.042","469711819940.021","504518035608.389","529532711249.66","564256021358.718","615081803676.76","675693116564.004","735256767242.527","803596087503.973","868608980115.067","921488700485.188","998126075806.959","1050903459869.32","1112811121558.73","1201553374001.53","1293321632781.81","1344303971153.14","1404265618698.88","1501991000941.3","1613858605546.13","",
"Liechtenstein","LIE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
